contrast_id	title	Geneid
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00506
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01840
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06557
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03590
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09985
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12426
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12552
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10221
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03125
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01301
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03505
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07815
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05164
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06356
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05343
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02450
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08032
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09409
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05049
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02788
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05211
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11534
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11287
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04493
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03580
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06479
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06528
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07914
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13782
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04281
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11250
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12714
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01838
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01642
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07271
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07566
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00197
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10778
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13578
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11193
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12663
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10343
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03978
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06412
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00338
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10553
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12469
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02776
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10839
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12569
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03830
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03946
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13933
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10425
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11635
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11690
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06215
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08936
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13625
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04426
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10857
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11741
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08389
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04432
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05294
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03014
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08159
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06554
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06834
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03985
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01975
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04631
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01947
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08569
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03989
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13590
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04782
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13503
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00807
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03671
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05722
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08847
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00513
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06830
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12738
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10201
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04793
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07672
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05809
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11696
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05186
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13799
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03390
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03881
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11846
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02685
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04536
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08757
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13298
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03219
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06684
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13188
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07027
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03057
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03880
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07072
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13174
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03103
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10408
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08170
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12868
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11394
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00805
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12051
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03919
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12383
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08261
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03330
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11494
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01221
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09202
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11564
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00806
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04836
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12646
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01869
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13521
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00084
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11072
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01813
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01717
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03361
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12562
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12048
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08590
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_20533
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03904
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11958
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07529
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08547
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05988
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06535
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03522
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08925
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11980
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08991
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10103
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11909
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13071
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08140
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11423
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11709
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00531
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13335
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03323
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02856
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10759
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02610
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03376
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13147
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11605
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05362
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08341
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02307
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00535
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06516
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05935
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10552
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13837
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13116
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08101
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03037
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03136
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09187
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00602
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07450
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04417
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00785
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00107
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00488
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08232
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04214
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05984
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_02223
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12321
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11920
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10052
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13501
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06380
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07885
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13672
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03699
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00453
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03025
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12268
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08044
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11381
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04244
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09068
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03322
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_11559
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06460
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00652
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12986
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01143
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03896
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07698
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08534
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_05034
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_06396
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_12136
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_00764
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_04855
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03972
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03325
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08504
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_10616
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_09358
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_08804
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_07010
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13632
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_01747
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_20726
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_03519
C2_DoubleMutant_NPN_vs_DoubleMutant_PN	Эффект среды в ΔΔ: NPN vs PN	gene:FGSG_13530
