	SRR10408671	SRR10408672	SRR10408673	SRR10408674	SRR10408675	SRR10408676	SRR10408683	SRR10408684	SRR10408685	SRR10408686	SRR10408687	SRR10408688
gene:FGSG_00704	220.330870640408	200.291912480374	221.94170148295	215.533095228658	222.545108924244	197.526759054605	518.508748008169	511.800770079902	486.914274786203	515.092826526178	489.278929147808	508.699458887955
gene:FGSG_00705	302.954947130562	280.131776211029	274.322103049486	307.444862916785	261.61791430789	272.470735284147	313.726462064974	319.557197238944	261.209220328015	386.319619894634	466.109731945822	364.023465993215
gene:FGSG_00706	1627.87010276344	1582.49070943595	1436.41101203077	1750.00005678194	1650.68445932359	1649.34843810595	785.544848878095	752.423520192094	694.867246309478	733.016714671869	671.906718857574	840.054152292035
gene:FGSG_00707	323.464469663578	395.968803935854	423.903249791037	393.841924543624	334.667072199054	373.557959035621	954.285452495288	790.61760751149	901.55221190883	817.21458054634	765.946401618574	784.050542139233
gene:FGSG_00708	1434.494604595	1423.27248407712	1356.49039933132	1352.94122036923	1410.58490160379	1372.81097542951	1697.2355858972	1653.80398092983	1478.49490729352	1416.50527294699	1503.27203022293	1540.09927920206
gene:FGSG_00709	4377.31809490386	4309.50663304546	4632.69551586918	6073.98916766988	5778.24501644525	4688.35572226666	3332.21735686767	3380.17672776651	3527.59248035213	3570.98007620552	3634.83817280558	2986.85920814946
gene:FGSG_00710	453.553441158713	477.654676076467	439.563369847011	456.801485409991	492.657111359013	445.016168928905	773.257911721504	836.450512294765	807.719773538572	638.913217518048	835.45399322453	989.397112699508
gene:FGSG_00712	1922.03525452271	2211.05657302643	2835.56173841113	1380.51475067567	1792.25259477158	2144.9082189106	4515.85896961933	4361.76477187498	4644.70569932777	4883.47622071934	5042.70762631445	4494.28971476239
gene:FGSG_00713	413.706368808852	561.648058729527	624.244785679539	364.889717721864	404.884867381258	485.683442851912	752.779683127184	867.005782150281	811.523791310339	856.837105663739	921.316312267181	830.720217266568
gene:FGSG_00714	3321.37067763254	3389.7329427842	3180.62438378243	1382.81254486787	2588.99806107288	3115.11318250233	6475.21588152382	6447.16193951399	6222.10506868724	7211.2995713665	6988.92019128122	6832.44043864188
gene:FGSG_00715	277.757533732855	312.436923385283	373.682864783946	288.602950540719	303.522082400495	262.013436275373	571.7521423534	549.994857399297	559.19061244978	515.092826526178	539.706005410952	583.370939091691
gene:FGSG_00716	200.993320823564	166.602258998652	173.881333035304	204.044124267642	180.640940831638	180.097927373316	186.761444780194	206.248071524737	253.601184784481	208.018256866341	230.329078066795	224.014440611209
gene:FGSG_00717	3321.95666399063	2917.61629193761	2697.32067860666	3660.38614817966	3398.7677958354	3617.64449597949	403.011538736207	430.320050465191	426.049990437928	361.55554169626	365.255579419533	434.027978684218
gene:FGSG_00718	2021.65293539736	1891.23561600132	1880.83441913654	2060.66183156781	2070.29241279144	1868.37075623415	557.826946909263	556.360538619197	518.614422884264	326.885832218536	481.10156542946	448.028881222419
gene:FGSG_00719	917.068650404891	989.922009839634	999.547662883069	804.227967271112	853.938993022289	880.155999905079	1699.69297332852	1723.82647434872	1710.53999137132	1926.64528383349	1988.46227751156	2006.79603047542
gene:FGSG_00720	4394.89768564644	4398.5765388259	3689.30828353167	3665.44129540251	4420.8897337699	4267.73991769156	3392.01378436308	3306.33482561568	3322.1755206767	3273.81113782504	2804.83575539328	2954.19043556032
gene:FGSG_00721	672.126352724863	675.639078044394	675.545178966353	675.091933669293	677.828232524987	686.695968242774	1068.96353262348	1144.54948333789	995.384650279088	995.515943574633	994.912585732311	1008.06498275044
gene:FGSG_00722	6231.96491824666	5396.80558651034	4838.43709315629	6446.23182680679	6374.53000295219	6307.49418545838	3453.44847014604	3765.93700969241	3601.13682393963	3778.99833307187	3300.92915430638	3560.89621221568
gene:FGSG_00723	188.101620945668	205.368435607756	282.962169287265	189.797800275982	199.327934710773	199.850603278777	618.442503548448	667.123391845444	661.899092287495	737.969530311544	731.874052792125	774.716607113766
gene:FGSG_00724	306.470865279079	312.436923385283	286.202194126432	338.235305092307	364.679516914028	292.80437224565	348.129886103431	327.196014702823	309.393445437067	222.876703785366	344.812170123664	196.012635534808
gene:FGSG_00725	23.4394543234477	24.459611431935	24.8401904336149	28.4926479833194	23.7834467552627	26.724208577976	22.9356160256378	22.9164523916374	26.6281244023705	0	10.9031516244637	37.3357401018682
gene:FGSG_00726	430.113986835265	513.651840070635	612.904698742454	534.466929106459	533.995006909827	474.064221731052	772.438782577731	779.159381315671	691.063228537711	787.497686708292	700.527491871792	770.049639601032
gene:FGSG_00727	625.247444077967	735.172849265518	685.805257623715	682.444875084343	701.611679280249	697.153267251548	2894.802394093	2890.01927383427	2818.77716887951	2669.56762978471	2698.53002705476	2898.18682540752
gene:FGSG_00728	5150.23410121955	5277.2765419656	5195.37982960454	5921.41563330758	5611.76088915841	4832.43406416531	4339.74620370818	4144.05847415443	4246.55183921613	4071.21445581268	3822.91753832758	3593.56498480482
gene:FGSG_00729	5009.01138892077	4532.8736506503	3995.49063083297	4552.84941243137	5084.56115275009	4696.48917705126	2199.36175102991	2112.13302876258	2107.42584555904	1852.35304923837	2017.08305052578	1773.44765483874
gene:FGSG_00730	665.094516427829	621.643332053141	513.543937007995	777.573554641555	688.587410819034	745.953995959156	353.863790109841	243.169022600152	292.909368426076	272.404860182114	283.481942236056	345.355595942281
gene:FGSG_00731	3703.43378310474	3467.7267981049	3378.26589897163	3532.62879109316	3524.48030011321	3662.3784972948	1848.77447749516	2010.28212924419	2026.273466428	1768.1551833639	1909.4144282342	2118.80325078102
gene:FGSG_00732	1454.41814076993	1388.65982639042	1213.3893022681	1658.08828909381	1404.92217618587	1492.48895297436	801.927431753551	802.075833707309	810.255785386417	822.167396186015	730.511158839067	933.393502546705
gene:FGSG_00735	16.4076180264134	18.4600840995736	25.9201987133373	14.7058828301003	31.1449897985583	22.0765201296323	536.52958917117	616.19794208625	588.354748699996	351.64991041691	460.658156133591	331.35469340408
gene:FGSG_00736	125.987066988531	116.760031929803	141.481084643633	136.948533855309	130.808957153945	145.240264010739	124.507629853462	114.582261958187	107.780503533404	158.490100469593	152.644122742492	210.013538073009
gene:FGSG_00737	253.146106693235	288.900316158327	272.162086490041	178.308829314966	263.316731933265	275.956501620404	2368.1023546471	2126.13752744636	2158.14608251593	2461.54937291837	2201.07373418861	1801.44945991514
gene:FGSG_00738	273.069642868166	443.965022594745	715.505485316081	298.713244986413	353.354066078189	352.062399962032	1334.36137520586	1401.72300462182	1370.71440376012	1584.90100469593	1470.56257534954	1474.76173402379
gene:FGSG_00739	255.49005212558	333.204517997303	363.422786126583	427.849278588231	338.064707449805	285.251878517092	383.352439285661	375.575191974057	428.586002285773	425.942145012032	652.826203514763	686.044224371829
gene:FGSG_00740	1173.14468888856	1267.74627553822	1435.33100375105	1312.04048374801	1351.12628471564	1203.17034706496	5019.62339303959	5047.98520738012	5297.72875014781	5170.73952782048	5278.48828019348	5343.67780207989
gene:FGSG_00741	378.54718732368	457.348583566936	515.163949427578	424.172807880706	434.33103955444	476.388065955224	588.953854372628	701.4980704329	630.198944189435	693.394189554471	780.938235102211	555.36913401529
gene:FGSG_00743	6749.39087243677	5957.99214313738	5636.02320773127	7136.94876098306	6495.71232689567	6377.79047323958	3940.01118154707	4459.79626266143	4042.40288546463	3105.41540607609	3168.72844085976	3126.86823353146
gene:FGSG_00744	1524.15051738219	1417.73445884725	1193.9491532331	1626.83828807985	1618.40692444145	1543.61352590614	484.105323969712	467.241001540607	483.110257014436	559.668167283251	423.860019401026	485.364621324287
gene:FGSG_00745	317.604606082716	320.282459127602	328.322517035606	387.408100805455	333.53452711547	329.404918776356	232.632676831469	211.340616500656	248.529161088791	262.499228902764	218.063032489274	158.67689543294
gene:FGSG_00746	4838.48935871769	4879.0002275173	4981.53819021951	4879.13618772422	4840.49768723775	4425.76132493524	2205.09565503632	2203.79883832913	2178.43417729869	2204.00295965528	2153.37244583158	2356.81859393043
gene:FGSG_00747	444.76364578742	455.041073054489	453.063473343541	528.49266420673	444.523945306695	440.368480480561	249.834388850698	250.807840064031	266.281244023705	227.82951942504	243.958017597375	228.681408123943
gene:FGSG_00748	1245.22101093316	1081.29942613252	1031.40790713488	1061.12135795943	1158.02734796458	1050.95855038171	1675.93822815911	1665.26220712565	1592.61544044654	1718.62702696715	1488.28019673929	1544.7662467148
