contrast_id	contrast_title	Geneid	gene_id	gene_name	gene_biotype	log2FoldChange	lfcSE	pvalue	padj	DEG_status
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_01516	gene:FGSG_01516	gene:FGSG_01516	NA	-3.91615003562655	0.096034876910135	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_01956	gene:FGSG_01956	gene:FGSG_01956	NA	-4.61339302627757	0.104948826298998	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02022	gene:FGSG_02022	gene:FGSG_02022	NA	3.10437391196915	0.0505396648238314	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02075	gene:FGSG_02075	gene:FGSG_02075	NA	-4.76680460374253	0.0892271581719931	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02077	gene:FGSG_02077	gene:FGSG_02077	NA	-2.52744169652753	0.0523988993956992	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02094	gene:FGSG_02094	gene:FGSG_02094	NA	6.91628044630552	0.174682656782353	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02099	gene:FGSG_02099	gene:FGSG_02099	NA	-3.53900366120651	0.0908900021174676	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02271	gene:FGSG_02271	gene:FGSG_02271	NA	10.9755584287392	0.15318717291943	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02272	gene:FGSG_02272	gene:FGSG_02272	NA	6.32312460277313	0.143302353909646	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02322	gene:FGSG_02322	gene:FGSG_02322	NA	6.24237839585284	0.109525678510144	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02323	gene:FGSG_02323	gene:FGSG_02323	NA	4.89619234476025	0.0829626450900733	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02364	gene:FGSG_02364	gene:FGSG_02364	NA	4.19491523622252	0.101836668660842	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02503	gene:FGSG_02503	gene:FGSG_02503	NA	-3.83512477131035	0.0954466568183475	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02541	gene:FGSG_02541	gene:FGSG_02541	NA	-3.95807466164867	0.0993109322354236	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02577	gene:FGSG_02577	gene:FGSG_02577	NA	4.39239392083762	0.0793185049716117	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02588	gene:FGSG_02588	gene:FGSG_02588	NA	-4.39623355685538	0.111354178528086	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02697	gene:FGSG_02697	gene:FGSG_02697	NA	3.79554565937045	0.096720072647441	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02753	gene:FGSG_02753	gene:FGSG_02753	NA	5.06485235297063	0.106631786864108	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_02901	gene:FGSG_02901	gene:FGSG_02901	NA	3.22174748176662	0.0783483185092185	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03270	gene:FGSG_03270	gene:FGSG_03270	NA	5.94433697852156	0.107059092226407	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03278	gene:FGSG_03278	gene:FGSG_03278	NA	4.16963288018099	0.0923944587901337	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03288	gene:FGSG_03288	gene:FGSG_03288	NA	5.00337698953518	0.104377983172098	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03412	gene:FGSG_03412	gene:FGSG_03412	NA	10.1469322273153	0.156433795695181	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03460	gene:FGSG_03460	gene:FGSG_03460	NA	10.5277896696369	0.205220512760549	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03534	gene:FGSG_03534	gene:FGSG_03534	NA	11.1688916388951	0.250535019549378	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03715	gene:FGSG_03715	gene:FGSG_03715	NA	3.94349538990167	0.0980678186661756	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03725	gene:FGSG_03725	gene:FGSG_03725	NA	3.83069578487913	0.0886258627944619	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03736	gene:FGSG_03736	gene:FGSG_03736	NA	10.9812310844974	0.24929583140722	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03738	gene:FGSG_03738	gene:FGSG_03738	NA	6.37276087229784	0.160984200252038	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03750	gene:FGSG_03750	gene:FGSG_03750	NA	2.37697575355784	0.056564579203979	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03846	gene:FGSG_03846	gene:FGSG_03846	NA	4.61041630549924	0.118807822965429	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03894	gene:FGSG_03894	gene:FGSG_03894	NA	8.24179015045995	0.130485894333744	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03986	gene:FGSG_03986	gene:FGSG_03986	NA	3.77282468899065	0.0729416069977279	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04136	gene:FGSG_04136	gene:FGSG_04136	NA	-4.28154785773155	0.0981858341046311	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04137	gene:FGSG_04137	gene:FGSG_04137	NA	-4.32599743605824	0.103484941115791	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04149	gene:FGSG_04149	gene:FGSG_04149	NA	-4.8190122151497	0.107816415226775	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04194	gene:FGSG_04194	gene:FGSG_04194	NA	5.13505848034827	0.0940026170422407	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04296	gene:FGSG_04296	gene:FGSG_04296	NA	4.28577274952339	0.0929728509370439	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04452	gene:FGSG_04452	gene:FGSG_04452	NA	2.91812611756058	0.063870905478946	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04476	gene:FGSG_04476	gene:FGSG_04476	NA	-4.168493199415	0.0974239462600637	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04512	gene:FGSG_04512	gene:FGSG_04512	NA	11.8302419912668	0.291283777710306	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04546	gene:FGSG_04546	gene:FGSG_04546	NA	4.83666133715353	0.0731548303383028	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04587	gene:FGSG_04587	gene:FGSG_04587	NA	5.00049783797138	0.108336251574737	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04708	gene:FGSG_04708	gene:FGSG_04708	NA	7.34389884671988	0.123475898116207	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04780	gene:FGSG_04780	gene:FGSG_04780	NA	10.1108695397112	0.249822712801144	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04886	gene:FGSG_04886	gene:FGSG_04886	NA	3.62395285206426	0.0713227817467425	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04899	gene:FGSG_04899	gene:FGSG_04899	NA	8.93641054904457	0.163247210774148	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05089	gene:FGSG_05089	gene:FGSG_05089	NA	3.17372330892343	0.0752211615748763	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05372	gene:FGSG_05372	gene:FGSG_05372	NA	3.53677909551758	0.0705372352983933	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05374	gene:FGSG_05374	gene:FGSG_05374	NA	3.46707812509127	0.0647662716430451	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05378	gene:FGSG_05378	gene:FGSG_05378	NA	-4.39343576898261	0.10316415483	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05433	gene:FGSG_05433	gene:FGSG_05433	NA	-3.88072671580193	0.0967889343784	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05481	gene:FGSG_05481	gene:FGSG_05481	NA	3.48543310710571	0.082593942472835	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05493	gene:FGSG_05493	gene:FGSG_05493	NA	-4.89040945934187	0.102471198658189	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05554	gene:FGSG_05554	gene:FGSG_05554	NA	6.14025862891393	0.141819021404579	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05605	gene:FGSG_05605	gene:FGSG_05605	NA	-4.57335241215037	0.103375972428615	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05757	gene:FGSG_05757	gene:FGSG_05757	NA	3.55628796800782	0.0807203393640576	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05831	gene:FGSG_05831	gene:FGSG_05831	NA	-3.4198647176545	0.0802921465739439	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_05912	gene:FGSG_05912	gene:FGSG_05912	NA	3.21958223130366	0.0693658301285514	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06001	gene:FGSG_06001	gene:FGSG_06001	NA	4.45512706413117	0.0953763627200752	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06020	gene:FGSG_06020	gene:FGSG_06020	NA	-4.39515600738572	0.100942735962522	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06119	gene:FGSG_06119	gene:FGSG_06119	NA	6.76857100599308	0.160682538917748	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06270	gene:FGSG_06270	gene:FGSG_06270	NA	-4.07715391778698	0.0980496660769201	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06289	gene:FGSG_06289	gene:FGSG_06289	NA	-3.71373666276344	0.0914743826663401	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06407	gene:FGSG_06407	gene:FGSG_06407	NA	-3.2579021879804	0.0829095138276625	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06493	gene:FGSG_06493	gene:FGSG_06493	NA	2.762274912683	0.0666567554390815	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06526	gene:FGSG_06526	gene:FGSG_06526	NA	2.48813822898527	0.0612415596167816	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06582	gene:FGSG_06582	gene:FGSG_06582	NA	3.20184644264255	0.0688412903667637	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06751	gene:FGSG_06751	gene:FGSG_06751	NA	6.21837506159575	0.101831470853032	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06827	gene:FGSG_06827	gene:FGSG_06827	NA	-3.52306448945757	0.0778406816210312	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06893	gene:FGSG_06893	gene:FGSG_06893	NA	-4.31026482182693	0.10891335792128	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_06944	gene:FGSG_06944	gene:FGSG_06944	NA	3.03158951510837	0.0695584453129699	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07168	gene:FGSG_07168	gene:FGSG_07168	NA	2.25325292871716	0.0584331130630047	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07181	gene:FGSG_07181	gene:FGSG_07181	NA	-4.87370942513245	0.0946716704309651	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07186	gene:FGSG_07186	gene:FGSG_07186	NA	-3.46255603390498	0.0872778471527086	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07212	gene:FGSG_07212	gene:FGSG_07212	NA	3.27513374385593	0.0805109446756131	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07292	gene:FGSG_07292	gene:FGSG_07292	NA	-5.03201421959627	0.106551634736795	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07310	gene:FGSG_07310	gene:FGSG_07310	NA	1.94003808106131	0.0494358851825005	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07325	gene:FGSG_07325	gene:FGSG_07325	NA	3.76783861220285	0.0686515847715756	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07383	gene:FGSG_07383	gene:FGSG_07383	NA	6.55753812881013	0.0896353998371278	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07495	gene:FGSG_07495	gene:FGSG_07495	NA	4.52658534145096	0.0930003582746958	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07596	gene:FGSG_07596	gene:FGSG_07596	NA	5.77474143516973	0.132206432747524	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07775	gene:FGSG_07775	gene:FGSG_07775	NA	6.91604335133681	0.0931465842072904	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07798	gene:FGSG_07798	gene:FGSG_07798	NA	10.4901427476877	0.208687371054702	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07804	gene:FGSG_07804	gene:FGSG_07804	NA	8.27373517688786	0.154667371118868	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07856	gene:FGSG_07856	gene:FGSG_07856	NA	-4.363293939568	0.104828245096024	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_07896	gene:FGSG_07896	gene:FGSG_07896	NA	5.1904606764192	0.0913558431985127	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08023	gene:FGSG_08023	gene:FGSG_08023	NA	7.24567861010393	0.113485961297225	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08079	gene:FGSG_08079	gene:FGSG_08079	NA	8.71202003307478	0.191814094634085	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08081	gene:FGSG_08081	gene:FGSG_08081	NA	9.75173329013581	0.170496937659024	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08309	gene:FGSG_08309	gene:FGSG_08309	NA	4.41182966310667	0.0937529394886467	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08347	gene:FGSG_08347	gene:FGSG_08347	NA	6.99877867685584	0.170212612263916	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08354	gene:FGSG_08354	gene:FGSG_08354	NA	-3.50987093055002	0.0702331541160898	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08560	gene:FGSG_08560	gene:FGSG_08560	NA	-3.77322373491655	0.0941488236158872	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08561	gene:FGSG_08561	gene:FGSG_08561	NA	-4.56312553407575	0.110662172798203	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08595	gene:FGSG_08595	gene:FGSG_08595	NA	3.11697126075519	0.0649842688574762	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08608	gene:FGSG_08608	gene:FGSG_08608	NA	3.90122046693915	0.0839406828006382	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08634	gene:FGSG_08634	gene:FGSG_08634	NA	3.3139682618184	0.0810200906312415	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08637	gene:FGSG_08637	gene:FGSG_08637	NA	3.82123752278557	0.0933192472861243	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08670	gene:FGSG_08670	gene:FGSG_08670	NA	-5.22923753015603	0.103479140136539	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08676	gene:FGSG_08676	gene:FGSG_08676	NA	-4.57599888307826	0.103442269279111	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08721	gene:FGSG_08721	gene:FGSG_08721	NA	-4.85676043303899	0.112297024769147	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09042	gene:FGSG_09042	gene:FGSG_09042	NA	8.46864037191951	0.19666262184333	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09197	gene:FGSG_09197	gene:FGSG_09197	NA	3.41752150836522	0.0625744492759477	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09494	gene:FGSG_09494	gene:FGSG_09494	NA	5.8991847296733	0.150624086101879	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09585	gene:FGSG_09585	gene:FGSG_09585	NA	2.60326851358269	0.0653877633113442	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09765	gene:FGSG_09765	gene:FGSG_09765	NA	3.62695436632636	0.0665856095185354	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09866	gene:FGSG_09866	gene:FGSG_09866	NA	-4.174606156397	0.100667478674787	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09974	gene:FGSG_09974	gene:FGSG_09974	NA	-5.46718219856053	0.0919554735891089	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_09995	gene:FGSG_09995	gene:FGSG_09995	NA	3.00291725851082	0.0530435706151056	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10181	gene:FGSG_10181	gene:FGSG_10181	NA	-5.18056514873415	0.112017851773184	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10368	gene:FGSG_10368	gene:FGSG_10368	NA	-4.73114967149731	0.102911090184019	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10517	gene:FGSG_10517	gene:FGSG_10517	NA	4.34434479073743	0.0848307316684853	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10522	gene:FGSG_10522	gene:FGSG_10522	NA	2.64162597589666	0.043652617210587	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10549	gene:FGSG_10549	gene:FGSG_10549	NA	-7.06771859931556	0.106961382354145	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10733	gene:FGSG_10733	gene:FGSG_10733	NA	-4.71631222876298	0.110988264950606	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10761	gene:FGSG_10761	gene:FGSG_10761	NA	-2.65769871064027	0.0533931225987381	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10845	gene:FGSG_10845	gene:FGSG_10845	NA	-3.6168525866488	0.0910353103828339	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10905	gene:FGSG_10905	gene:FGSG_10905	NA	-3.62871478251771	0.0923160799133723	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10941	gene:FGSG_10941	gene:FGSG_10941	NA	-3.98991583292967	0.0903469938946715	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10942	gene:FGSG_10942	gene:FGSG_10942	NA	-4.25407136665513	0.100839699596076	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10989	gene:FGSG_10989	gene:FGSG_10989	NA	7.90068725846115	0.123994395769366	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_10993	gene:FGSG_10993	gene:FGSG_10993	NA	8.79316498732606	0.118989078668399	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11310	gene:FGSG_11310	gene:FGSG_11310	NA	8.15880457890577	0.160843759206813	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11655	gene:FGSG_11655	gene:FGSG_11655	NA	11.3547955656315	0.258664257710897	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11658	gene:FGSG_11658	gene:FGSG_11658	NA	6.33454824863069	0.129396013726406	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11890	gene:FGSG_11890	gene:FGSG_11890	NA	3.10092110869115	0.0755788050189597	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_11922	gene:FGSG_11922	gene:FGSG_11922	NA	-4.90891345356344	0.104072190089244	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12206	gene:FGSG_12206	gene:FGSG_12206	NA	4.44242689033134	0.107587820604081	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12563	gene:FGSG_12563	gene:FGSG_12563	NA	3.68329710322431	0.0843094321015396	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12673	gene:FGSG_12673	gene:FGSG_12673	NA	6.55804973405956	0.124085001166988	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12754	gene:FGSG_12754	gene:FGSG_12754	NA	-3.38583956686577	0.0754365315493698	0	0	down
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_12940	gene:FGSG_12940	gene:FGSG_12940	NA	3.52859653030157	0.0742132757872828	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13324	gene:FGSG_13324	gene:FGSG_13324	NA	4.62065753622228	0.110331947668286	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13426	gene:FGSG_13426	gene:FGSG_13426	NA	4.3466697840488	0.0951343112819873	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13474	gene:FGSG_13474	gene:FGSG_13474	NA	3.59835949642373	0.0786091667983835	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13552	gene:FGSG_13552	gene:FGSG_13552	NA	3.38371502217466	0.0827674198323494	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13666	gene:FGSG_13666	gene:FGSG_13666	NA	6.41605167259591	0.155020654465434	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_13878	gene:FGSG_13878	gene:FGSG_13878	NA	12.7326251007021	0.148582975782518	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_14018	gene:FGSG_14018	gene:FGSG_14018	NA	3.43090257961822	0.0842284667772717	0	0	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_00680	gene:FGSG_00680	gene:FGSG_00680	NA	4.47954857833619	0.116522552669558	1.97626258336499e-323	1.19563886293582e-321	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_08568	gene:FGSG_08568	gene:FGSG_08568	NA	2.57968966774232	0.0671580937291527	7.90505033345994e-323	4.7578521694512e-321	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_04902	gene:FGSG_04902	gene:FGSG_04902	NA	5.05776707000461	0.131807364400039	3.85371203756172e-322	2.30629843478694e-320	up
C1_WT_NPN_vs_WT_PN	Эффект среды в WT: NPN vs PN	gene:FGSG_03903	gene:FGSG_03903	gene:FGSG_03903	NA	4.05283902541687	0.105641066940345	5.23709584591721e-322	3.11656609396658e-320	up
